"date","Ts","Tb","H_ice"
1998-12-23,4.2536,4.2536,0
1998-12-24,4.20891,4.20891,0
1998-12-25,4.18554,4.18554,0
1998-12-26,4.1718,4.1718,0
1998-12-27,4.15007,4.15007,0
1998-12-28,4.09712,4.09712,0
1998-12-29,4.04762,4.04762,0
1998-12-30,3.98866,3.98866,0
1998-12-31,3.99142,3.99142,0
1999-01-01,4.00352,4.00352,0
1999-01-02,3.96294,3.96294,0
1999-01-03,3.87822,3.87822,0
1999-01-04,3.8444,3.8444,0
1999-01-05,3.82722,3.82722,0
1999-01-06,3.74126,3.74126,0
1999-01-07,3.62748,3.62748,0
1999-01-08,3.52525,3.52525,0
1999-01-09,3.38847,3.38847,0
1999-01-10,3.28185,3.28185,0
1999-01-11,3.20243,3.20243,0
1999-01-12,3.12238,3.12238,0
1999-01-13,3.03795,3.03795,0
1999-01-14,2.91934,2.91934,0
1999-01-15,2.83636,2.83636,0
1999-01-16,2.72563,2.72563,0
1999-01-17,2.62799,2.62799,0
1999-01-18,2.51272,2.51272,0
1999-01-19,2.44301,2.44301,0
1999-01-20,2.38568,2.38568,0
1999-01-21,2.32962,2.32962,0
1999-01-22,2.24765,2.24765,0
1999-01-23,2.18225,2.18225,0
1999-01-24,2.11945,2.11945,0
1999-01-25,2.07894,2.07894,0
1999-01-26,2.05924,2.05924,0
1999-01-27,1.99473,1.99473,0
1999-01-28,1.88289,1.88289,0
1999-01-29,1.84191,1.84191,0
1999-01-30,1.8267,1.8267,0
1999-01-31,1.82009,1.82009,0
1999-02-01,1.81474,1.81474,0
1999-02-02,1.80368,1.80368,0
1999-02-03,1.8008,1.8008,0
1999-02-04,1.82256,1.82256,0
1999-02-05,1.83671,1.83671,0
1999-02-06,1.80583,1.80583,0
1999-02-07,1.7631,1.7631,0
1999-02-08,1.75927,1.75927,0
1999-02-09,1.77416,1.77416,0
1999-02-10,1.7939,1.7939,0
1999-02-11,1.79878,1.79878,0
1999-02-12,1.76938,1.76938,0
1999-02-13,1.69737,1.69737,0
1999-02-14,1.63995,1.63995,0
1999-02-15,1.60181,1.60181,0
1999-02-16,1.57186,1.57186,0
1999-02-17,1.5462,1.5462,0
1999-02-18,1.54639,1.54639,0
1999-02-19,1.53441,1.53441,0
1999-02-20,1.49144,1.49144,0
1999-02-21,1.42403,1.42403,0
1999-02-22,1.37085,1.37085,0
1999-02-23,1.34357,1.34357,0
1999-02-24,1.30967,1.30967,0
1999-02-25,1.31555,1.31555,0
1999-02-26,1.28466,1.28466,0
1999-02-27,1.26438,1.26438,0
1999-02-28,1.23085,1.23085,0
1999-03-01,1.17301,1.17301,0
1999-03-02,1.13601,1.13601,0
1999-03-03,1.11514,1.11514,0
1999-03-04,1.1583,1.1583,0
1999-03-05,1.15745,1.15745,0
1999-03-06,1.15789,1.15789,0
1999-03-07,1.13847,1.13847,0
1999-03-08,1.19514,1.19514,0
1999-03-09,1.24155,1.24155,0
1999-03-10,1.27324,1.27324,0
1999-03-11,1.28922,1.28922,0
1999-03-12,1.36536,1.36536,0
1999-03-13,1.36348,1.36348,0
1999-03-14,1.4009,1.4009,0
1999-03-15,1.40238,1.40238,0
1999-03-16,1.45369,1.45369,0
1999-03-17,1.46365,1.46365,0
1999-03-18,1.50814,1.50814,0
1999-03-19,1.50927,1.50927,0
1999-03-20,1.56018,1.56018,0
1999-03-21,1.57934,1.57934,0
1999-03-22,1.6324,1.6324,0
1999-03-23,1.71317,1.71317,0
1999-03-24,1.81509,1.81509,0
1999-03-25,1.93744,1.93744,0
1999-03-26,1.95754,1.95754,0
1999-03-27,1.99995,1.99995,0
1999-03-28,2.00856,2.00856,0
1999-03-29,2.06571,2.06571,0
1999-03-30,2.14715,2.14715,0
1999-03-31,2.23612,2.23612,0
1999-04-01,2.35768,2.35768,0
1999-04-02,2.47867,2.47867,0
1999-04-03,2.56465,2.56465,0
1999-04-04,2.65942,2.65942,0
1999-04-05,2.75783,2.75783,0
1999-04-06,2.82672,2.82672,0
1999-04-07,2.87201,2.87201,0
1999-04-08,2.96367,2.96367,0
1999-04-09,3.09071,3.09071,0
1999-04-10,3.16094,3.16094,0
1999-04-11,3.28739,3.28739,0
1999-04-12,3.37962,3.37962,0
1999-04-13,3.5099,3.5099,0
1999-04-14,3.64431,3.64431,0
1999-04-15,3.71528,3.71528,0
1999-04-16,3.83125,3.83125,0
1999-04-17,3.94741,3.94741,0
1999-04-18,4.00095,4.00095,0
1999-04-19,4.03955,4.03955,0
1999-04-20,4.14565,4.14565,0
1999-04-21,4.15326,4.15326,0
1999-04-22,4.24403,4.24403,0
1999-04-23,4.27858,4.27858,0
1999-04-24,4.30833,4.30833,0
1999-04-25,4.37299,4.37299,0
1999-04-26,4.46234,4.46234,0
1999-04-27,4.5721,4.5721,0
1999-04-28,4.67226,4.67226,0
1999-04-29,4.75663,4.75663,0
1999-04-30,4.89173,4.89173,0
1999-05-01,4.98751,4.88929,0
1999-05-02,5.00215,5.00215,0
1999-05-03,5.06664,5.06664,0
1999-05-04,5.12012,5.12012,0
1999-05-05,5.19979,5.10363,0
1999-05-06,5.29055,5.29055,0
1999-05-07,5.3433,5.3433,0
1999-05-08,5.48439,5.48439,0
1999-05-09,5.59009,5.59009,0
1999-05-10,5.78474,5.58607,0
1999-05-11,6.1344,5.5861,0
1999-05-12,6.58463,5.58612,0
1999-05-13,7.10668,5.58612,0
1999-05-14,7.48115,5.52019,0
1999-05-15,7.85354,5.37747,0
1999-05-16,8.14356,5.26859,0
1999-05-17,8.43287,5.24876,0
1999-05-18,8.97155,5.24587,0
1999-05-19,9.09764,5.14755,0
1999-05-20,9.22612,5.06152,0
1999-05-21,9.48061,5.02993,0
1999-05-22,9.78528,5.01618,0
1999-05-23,10.1186,5.01112,0
1999-05-24,10.4683,5.01117,0
1999-05-25,10.5052,5.00351,0
1999-05-26,10.5325,4.98943,0
1999-05-27,10.6456,4.98454,0
1999-05-28,10.9441,4.98428,0
1999-05-29,10.8539,4.97585,0
1999-05-30,10.9583,4.95894,0
1999-05-31,11.1107,4.95307,0
1999-06-01,11.29,4.9509,0
1999-06-02,11.5581,4.95027,0
1999-06-03,11.8564,4.9502,0
1999-06-04,13.6258,4.95022,0
1999-06-05,13.9473,4.80823,0
1999-06-06,13.5925,4.75614,0
1999-06-07,13.8291,4.66898,0
1999-06-08,13.8543,4.62297,0
1999-06-09,14.1246,4.60088,0
1999-06-10,14.3084,4.5973,0
1999-06-11,14.4477,4.54895,0
1999-06-12,14.3983,4.52108,0
1999-06-13,14.4599,4.51264,0
1999-06-14,14.1391,4.48577,0
1999-06-15,14.2588,4.46085,0
1999-06-16,14.3721,4.46135,0
1999-06-17,14.3412,4.45662,0
1999-06-18,14.1166,4.43095,0
1999-06-19,13.9524,4.41853,0
1999-06-20,13.9449,4.4099,0
1999-06-21,13.9343,4.40055,0
1999-06-22,13.8391,4.39243,0
1999-06-23,13.9288,4.39011,0
1999-06-24,13.9938,4.38949,0
1999-06-25,14.1552,4.39098,0
1999-06-26,14.3152,4.39145,0
1999-06-27,14.3283,4.39135,0
1999-06-28,14.5235,4.39288,0
1999-06-29,14.7591,4.39403,0
1999-06-30,15.0389,4.39527,0
1999-07-01,15.2327,4.39825,0
1999-07-02,14.9166,4.40648,0
1999-07-03,15.1723,4.40867,0
1999-07-04,15.3612,4.41062,0
1999-07-05,15.3337,4.41435,0
1999-07-06,15.6013,4.41466,0
1999-07-07,15.7735,4.41697,0
1999-07-08,15.9863,4.41904,0
1999-07-09,16.2274,4.42094,0
1999-07-10,16.4452,4.42296,0
1999-07-11,16.7869,4.42515,0
1999-07-12,17.1114,4.42666,0
1999-07-13,17.348,4.42857,0
1999-07-14,17.4261,4.43245,0
1999-07-15,17.4829,4.43541,0
1999-07-16,17.6265,4.43784,0
1999-07-17,17.5373,4.43729,0
1999-07-18,17.4765,4.43836,0
1999-07-19,17.3815,4.44296,0
1999-07-20,17.3079,4.44694,0
1999-07-21,17.3115,4.45294,0
1999-07-22,17.1885,4.45949,0
1999-07-23,17.1555,4.46696,0
1999-07-24,17.3253,4.47261,0
1999-07-25,17.4393,4.47896,0
1999-07-26,17.7015,4.48741,0
1999-07-27,17.6082,4.49707,0
1999-07-28,17.4473,4.51018,0
1999-07-29,17.2166,4.52795,0
1999-07-30,17.4844,4.53712,0
1999-07-31,17.6844,4.54531,0
1999-08-01,17.512,4.5597,0
1999-08-02,17.911,4.56927,0
1999-08-03,17.8146,4.58113,0
1999-08-04,17.9701,4.59039,0
1999-08-05,18.1192,4.60043,0
1999-08-06,18.2971,4.61008,0
1999-08-07,18.5007,4.61939,0
1999-08-08,18.7301,4.62684,0
1999-08-09,19.0051,4.63237,0
1999-08-10,19.1992,4.63764,0
1999-08-11,19.2543,4.64789,0
1999-08-12,19.3568,4.66253,0
1999-08-13,19.3113,4.67839,0
1999-08-14,19.465,4.69142,0
1999-08-15,19.6265,4.70184,0
1999-08-16,19.7298,4.71046,0
1999-08-17,19.7342,4.7241,0
1999-08-18,19.5277,4.74777,0
1999-08-19,19.1049,4.78612,0
1999-08-20,18.8999,4.81279,0
1999-08-21,18.612,4.84509,0
1999-08-22,18.1942,4.88559,0
1999-08-23,17.8046,4.92545,0
1999-08-24,17.5698,4.95678,0
1999-08-25,17.2711,4.99241,0
1999-08-26,17.4206,5.01527,0
1999-08-27,17.2735,5.0406,0
1999-08-28,17.1206,5.06641,0
1999-08-29,16.8385,5.10237,0
1999-08-30,16.7631,5.13088,0
1999-08-31,16.8528,5.15471,0
1999-09-01,16.8861,5.17269,0
1999-09-02,16.9413,5.19123,0
1999-09-03,17.0172,5.21087,0
1999-09-04,17.0486,5.23109,0
1999-09-05,17.1095,5.25106,0
1999-09-06,17.1828,5.26889,0
1999-09-07,17.2367,5.28704,0
1999-09-08,17.2994,5.3056,0
1999-09-09,17.4206,5.32174,0
1999-09-10,17.5372,5.33414,0
1999-09-11,17.603,5.34929,0
1999-09-12,17.7248,5.36465,0
1999-09-13,17.7758,5.38489,0
1999-09-14,17.8665,5.40544,0
1999-09-15,17.6315,5.43811,0
1999-09-16,17.5128,5.46375,0
1999-09-17,17.4505,5.48627,0
1999-09-18,17.2103,5.51906,0
1999-09-19,17.0897,5.54602,0
1999-09-20,16.9506,5.57444,0
1999-09-21,16.7667,5.60277,0
1999-09-22,16.6222,5.62717,0
1999-09-23,16.5679,5.64262,0
1999-09-24,16.5999,5.65665,0
1999-09-25,16.4105,5.685,0
1999-09-26,16.475,5.70725,0
1999-09-27,16.4074,5.72811,0
1999-09-28,16.4608,5.74474,0
1999-09-29,16.5247,5.75907,0
1999-09-30,16.3998,5.78171,0
1999-10-01,16.1428,5.81063,0
1999-10-02,16.2914,5.82803,0
1999-10-03,16.3237,5.84485,0
1999-10-04,16.3971,5.86306,0
1999-10-05,16.1637,5.88884,0
1999-10-06,15.821,5.91894,0
1999-10-07,15.5663,5.945,0
1999-10-08,15.417,5.965,0
1999-10-09,15.1497,5.99126,0
1999-10-10,14.8545,6.01799,0
1999-10-11,14.7686,6.03773,0
1999-10-12,14.4179,6.06518,0
1999-10-13,14.073,6.09217,0
1999-10-14,13.715,6.11893,0
1999-10-15,13.3264,6.14594,0
1999-10-16,12.9518,6.17253,0
1999-10-17,12.8002,6.18998,0
1999-10-18,12.5994,6.21041,0
1999-10-19,12.5515,6.22464,0
1999-10-20,12.3206,6.24447,0
1999-10-21,12.2117,6.25934,0
1999-10-22,12.0048,6.27784,0
1999-10-23,11.8605,6.29455,0
1999-10-24,11.7748,6.30787,0
1999-10-25,11.5916,6.32562,0
1999-10-26,11.4279,6.3429,0
1999-10-27,11.2667,6.36002,0
1999-10-28,11.1533,6.37426,0
1999-10-29,11.0378,6.38885,0
1999-10-30,10.8381,6.4067,0
1999-10-31,10.6428,6.42412,0
1999-11-01,10.4694,6.44107,0
1999-11-02,10.297,6.4577,0
1999-11-03,10.2002,6.47117,0
1999-11-04,10.0809,6.48621,0
1999-11-05,10.0494,6.49685,0
1999-11-06,9.9673,6.50913,0
1999-11-07,9.74883,6.52745,0
1999-11-08,9.50977,6.54713,0
1999-11-09,9.31647,6.56601,0
1999-11-10,9.12474,6.58568,0
1999-11-11,8.95856,6.6057,0
1999-11-12,8.83483,6.62535,0
1999-11-13,8.65913,6.65039,0
1999-11-14,8.54799,6.67618,0
1999-11-15,8.39986,6.71581,0
1999-11-16,8.22146,8.22146,0
1999-11-17,8.11728,8.11728,0
1999-11-18,8.01194,8.01194,0
1999-11-19,7.89832,7.89832,0
1999-11-20,7.83227,7.83227,0
1999-11-21,7.77683,7.77683,0
1999-11-22,7.71339,7.71339,0
1999-11-23,7.69001,7.69001,0
1999-11-24,7.67676,7.67676,0
1999-11-25,7.62043,7.62043,0
1999-11-26,7.47176,7.47176,0
1999-11-27,7.28752,7.28752,0
1999-11-28,7.19039,7.19039,0
1999-11-29,7.12451,7.12451,0
1999-11-30,7.035,7.035,0
1999-12-01,6.96075,6.96075,0
1999-12-02,6.8635,6.8635,0
1999-12-03,6.73863,6.73863,0
1999-12-04,6.62073,6.62073,0
1999-12-05,6.52351,6.52351,0
1999-12-06,6.39954,6.39954,0
1999-12-07,6.231,6.231,0
1999-12-08,6.1056,6.1056,0
1999-12-09,5.96598,5.96598,0
1999-12-10,5.83228,5.83228,0
1999-12-11,5.68719,5.68719,0
1999-12-12,5.51935,5.51935,0
1999-12-13,5.39332,5.39332,0
1999-12-14,5.21615,5.21615,0
1999-12-15,4.99875,4.99875,0
1999-12-16,4.81026,4.81026,0
1999-12-17,4.65551,4.65551,0
1999-12-18,4.4957,4.4957,0
1999-12-19,4.35905,4.35905,0
1999-12-20,4.16389,4.16389,0
1999-12-21,3.95907,3.95907,0
1999-12-22,3.77004,3.77004,0
1999-12-23,3.62028,3.62028,0
1999-12-24,3.50912,3.50912,0
1999-12-25,3.43456,3.43456,0
1999-12-26,3.36955,3.36955,0
1999-12-27,3.31103,3.31103,0
1999-12-28,3.23618,3.23618,0
1999-12-29,3.14466,3.14466,0
1999-12-30,3.03517,3.03517,0
1999-12-31,2.94567,2.94567,0
2000-01-01,2.91615,2.91615,0
2000-01-02,2.89273,2.89273,0
2000-01-03,2.86882,2.86882,0
2000-01-04,2.84781,2.84781,0
2000-01-05,2.83058,2.83058,0
2000-01-06,2.82555,2.82555,0
2000-01-07,2.7769,2.7769,0
2000-01-08,2.61212,2.61212,0
2000-01-09,2.40847,2.40847,0
2000-01-10,2.2705,2.2705,0
2000-01-11,2.11325,2.11325,0
2000-01-12,1.93598,1.93598,0
2000-01-13,1.8186,1.8186,0
2000-01-14,1.71484,1.71484,0
2000-01-15,1.59579,1.59579,0
2000-01-16,1.48161,1.48161,0
2000-01-17,1.38956,1.38956,0
2000-01-18,1.30704,1.30704,0
2000-01-19,1.21228,1.21228,0
2000-01-20,1.12268,1.12268,0
2000-01-21,1.04101,1.04101,0
2000-01-22,0.959232,0.959232,0
2000-01-23,0.899272,0.899272,0
2000-01-24,0.862653,0.862653,0
2000-01-25,0.842895,0.842895,0
2000-01-26,0.824169,0.824169,0
2000-01-27,0.814974,0.814974,0
2000-01-28,0.818263,0.818263,0
2000-01-29,0.793071,0.793071,0
2000-01-30,0.771556,0.771556,0
2000-01-31,0.806818,0.806818,0
2000-02-01,0.792555,0.792555,0
2000-02-02,0.734227,0.734227,0
2000-02-03,0.679312,0.679312,0
2000-02-04,0.621519,0.621519,0
2000-02-05,0.546874,0.546874,0
2000-02-06,0.476717,0.476717,0
2000-02-07,0.465802,0.465802,0
2000-02-08,0.46005,0.46005,0
2000-02-09,0.471789,0.471789,0
2000-02-10,0.465208,0.465208,0
2000-02-11,0.462503,0.462503,0
2000-02-12,0.467874,0.467874,0
2000-02-13,0.486481,0.486481,0
2000-02-14,0.481176,0.481176,0
2000-02-15,0.480191,0.480191,0
2000-02-16,0.496135,0.496135,0
2000-02-17,0.474954,0.474954,0
2000-02-18,0.46179,0.46179,0
2000-02-19,0.440371,0.440371,0
2000-02-20,0.389795,0.389795,0
2000-02-21,0.326581,0.326581,0
2000-02-22,0.299859,0.299859,0
2000-02-23,0.282774,0.282774,0
2000-02-24,0.267261,0.267261,0
2000-02-25,0.253185,0.253185,0
2000-02-26,0.244648,0.244648,0
2000-02-27,0.253678,0.253678,0
2000-02-28,0.237825,0.237825,0
2000-02-29,0.271764,0.271764,0
2000-03-01,0.307759,0.307759,0
2000-03-02,0.318321,0.318321,0
2000-03-03,0.417931,0.417931,0
2000-03-04,0.419276,0.419276,0
2000-03-05,0.494038,0.494038,0
2000-03-06,0.500177,0.500177,0
2000-03-07,0.526492,0.526492,0
2000-03-08,0.550251,0.550251,0
2000-03-09,0.595255,0.595255,0
2000-03-10,0.656116,0.656116,0
2000-03-11,0.726246,0.726246,0
2000-03-12,0.746021,0.746021,0
2000-03-13,0.787004,0.787004,0
2000-03-14,0.835334,0.835334,0
2000-03-15,0.872965,0.872965,0
2000-03-16,0.943806,0.943806,0
2000-03-17,0.999288,0.999288,0
2000-03-18,1.02675,1.02675,0
2000-03-19,1.08645,1.08645,0
2000-03-20,1.11687,1.11687,0
2000-03-21,1.15223,1.15223,0
2000-03-22,1.20957,1.20957,0
2000-03-23,1.2442,1.2442,0
2000-03-24,1.31835,1.31835,0
2000-03-25,1.36802,1.36802,0
2000-03-26,1.44576,1.44576,0
2000-03-27,1.53559,1.53559,0
2000-03-28,1.63511,1.63511,0
2000-03-29,1.73721,1.73721,0
2000-03-30,1.83275,1.83275,0
2000-03-31,1.89882,1.89882,0
2000-04-01,1.98136,1.98136,0
2000-04-02,2.08973,2.08973,0
2000-04-03,2.21326,2.21326,0
2000-04-04,2.27848,2.27848,0
2000-04-05,2.38581,2.38581,0
2000-04-06,2.51126,2.51126,0
2000-04-07,2.63174,2.63174,0
2000-04-08,2.71337,2.71337,0
2000-04-09,2.74864,2.74864,0
2000-04-10,2.8071,2.8071,0
2000-04-11,2.87069,2.87069,0
2000-04-12,2.91255,2.91255,0
2000-04-13,2.96815,2.96815,0
2000-04-14,3.05326,3.05326,0
2000-04-15,3.15923,3.15923,0
2000-04-16,3.28112,3.28112,0
2000-04-17,3.34756,3.34756,0
2000-04-18,3.45012,3.45012,0
2000-04-19,3.5527,3.5527,0
2000-04-20,3.6281,3.6281,0
2000-04-21,3.73381,3.73381,0
2000-04-22,3.81398,3.81398,0
2000-04-23,3.95046,3.95046,0
2000-04-24,4.10483,3.98001,0
2000-04-25,4.23947,3.98003,0
2000-04-26,4.36191,3.98008,0
2000-04-27,4.44791,3.9803,0
2000-04-28,4.61524,3.98049,0
2000-04-29,4.67043,3.98076,0
2000-04-30,4.66978,3.98146,0
2000-05-01,4.81569,3.98194,0
2000-05-02,4.82643,3.98255,0
2000-05-03,4.91796,3.98352,0
2000-05-04,5.02043,3.98392,0
2000-05-05,6.23795,3.98397,0
2000-05-06,6.14652,3.98103,0
2000-05-07,6.2505,3.98065,0
2000-05-08,6.10436,3.98074,0
2000-05-09,6.1802,3.98061,0
2000-05-10,6.36389,3.98041,0
2000-05-11,6.58517,3.98033,0
2000-05-12,6.70812,3.98052,0
2000-05-13,6.90154,3.98049,0
2000-05-14,7.12609,3.9809,0
2000-05-15,7.36666,3.98116,0
2000-05-16,7.63421,3.98149,0
2000-05-17,8.43714,3.98168,0
2000-05-18,9.84305,3.98168,0
2000-05-19,9.90329,3.98091,0
2000-05-20,9.92369,3.98075,0
2000-05-21,10.1595,3.98015,0
2000-05-22,10.3326,3.98012,0
2000-05-23,10.3565,3.98052,0
2000-05-24,10.4418,3.98073,0
2000-05-25,10.4934,3.98102,0
2000-05-26,10.6205,3.98064,0
2000-05-27,10.9291,3.98045,0
2000-05-28,11.274,3.9804,0
2000-05-29,11.3487,3.98157,0
2000-05-30,11.3723,3.9816,0
2000-05-31,11.5947,3.98086,0
2000-06-01,11.8827,3.98053,0
2000-06-02,12.2168,3.98045,0
2000-06-03,12.5806,3.98031,0
2000-06-04,12.9773,3.98042,0
2000-06-05,13.359,3.98044,0
2000-06-06,13.6519,3.98072,0
2000-06-07,13.8873,3.98088,0
2000-06-08,14.0107,3.98151,0
2000-06-09,14.1576,3.98115,0
2000-06-10,14.2454,3.98212,0
2000-06-11,14.2755,3.98187,0
2000-06-12,14.4002,3.98157,0
2000-06-13,14.4784,3.98244,0
2000-06-14,14.196,3.98396,0
2000-06-15,13.8489,3.98399,0
2000-06-16,13.8085,3.98267,0
2000-06-17,13.7582,3.98231,0
2000-06-18,13.8249,3.9833,0
2000-06-19,14.0541,3.98579,0
2000-06-20,14.2539,3.98753,0
2000-06-21,14.3044,3.98887,0
2000-06-22,14.3396,3.99054,0
2000-06-23,14.5905,3.99316,0
2000-06-24,14.6821,3.99624,0
2000-06-25,14.962,3.99837,0
2000-06-26,15.1054,4.00033,0
2000-06-27,15.1025,4.00332,0
2000-06-28,15.2323,4.00597,0
2000-06-29,15.3919,4.00794,0
2000-06-30,15.2923,4.00573,0
2000-07-01,15.1289,4.00842,0
2000-07-02,15.3072,4.01221,0
2000-07-03,15.4626,4.01434,0
2000-07-04,15.6671,4.01711,0
2000-07-05,15.6985,4.02134,0
2000-07-06,15.613,4.0242,0
2000-07-07,15.6666,4.02912,0
2000-07-08,15.8207,4.03423,0
2000-07-09,16.0487,4.03902,0
2000-07-10,16.2496,4.0436,0
2000-07-11,16.5179,4.04816,0
2000-07-12,16.8238,4.05173,0
2000-07-13,17.0828,4.05498,0
2000-07-14,17.3507,4.05778,0
2000-07-15,17.6002,4.06042,0
2000-07-16,17.8986,4.06328,0
2000-07-17,18.1538,4.06656,0
2000-07-18,18.1146,4.07514,0
2000-07-19,18.2685,4.0825,0
2000-07-20,18.3788,4.08916,0
2000-07-21,18.5785,4.09514,0
2000-07-22,18.7456,4.10364,0
2000-07-23,18.8848,4.11339,0
2000-07-24,19.0497,4.12248,0
2000-07-25,19.2401,4.13101,0
2000-07-26,19.3406,4.14083,0
2000-07-27,19.2623,4.15481,0
2000-07-28,19.3088,4.16643,0
2000-07-29,19.3532,4.18075,0
2000-07-30,19.4574,4.1938,0
2000-07-31,19.5884,4.20743,0
2000-08-01,19.6918,4.22342,0
2000-08-02,19.8009,4.239,0
2000-08-03,19.9265,4.2546,0
2000-08-04,20.1019,4.2685,0
2000-08-05,20.2462,4.28155,0
2000-08-06,20.4231,4.29282,0
2000-08-07,20.5681,4.3044,0
2000-08-08,20.7243,4.31579,0
2000-08-09,20.8804,4.32762,0
2000-08-10,20.9312,4.34785,0
2000-08-11,20.6909,4.38173,0
2000-08-12,20.5401,4.41017,0
2000-08-13,20.6246,4.43153,0
2000-08-14,20.477,4.46173,0
2000-08-15,20.2214,4.50101,0
2000-08-16,20.3814,4.52013,0
2000-08-17,20.2406,4.55083,0
2000-08-18,20.1092,4.58173,0
2000-08-19,20.0117,4.61392,0
2000-08-20,19.7686,4.65587,0
2000-08-21,19.4574,4.7034,0
2000-08-22,19.06,4.75679,0
2000-08-23,18.8387,4.7982,0
2000-08-24,18.7952,4.82759,0
2000-08-25,18.8997,4.8525,0
2000-08-26,18.6302,4.89611,0
2000-08-27,18.6886,4.91828,0
2000-08-28,18.5298,4.95458,0
2000-08-29,18.6079,4.98228,0
2000-08-30,18.8288,5.00736,0
2000-08-31,18.9121,5.03422,0
2000-09-01,18.8507,5.0618,0
2000-09-02,18.6203,5.1044,0
2000-09-03,18.3372,5.14983,0
2000-09-04,18.068,5.195,0
2000-09-05,18.1918,5.22605,0
2000-09-06,18.5713,5.24511,0
2000-09-07,18.6301,5.26387,0
2000-09-08,18.5959,5.28752,0
2000-09-09,18.3833,5.3261,0
2000-09-10,18.3398,5.35493,0
2000-09-11,18.4166,5.38164,0
2000-09-12,18.4226,5.40543,0
2000-09-13,18.6566,5.42789,0
2000-09-14,18.6773,5.4545,0
2000-09-15,18.6543,5.48035,0
2000-09-16,18.6759,5.50207,0
2000-09-17,18.7136,5.52172,0
2000-09-18,18.7451,5.542,0
2000-09-19,18.7391,5.56309,0
2000-09-20,18.7478,5.58236,0
2000-09-21,18.7841,5.60087,0
2000-09-22,18.5841,5.63339,0
2000-09-23,18.2892,5.67262,0
2000-09-24,18.0807,5.70558,0
2000-09-25,17.8946,5.73794,0
2000-09-26,17.6865,5.77054,0
2000-09-27,17.5779,5.79824,0
2000-09-28,17.4687,5.82575,0
2000-09-29,17.3659,5.85164,0
2000-09-30,17.2918,5.87499,0
2000-10-01,17.0923,5.90593,0
2000-10-02,17.0686,5.92808,0
2000-10-03,16.9483,5.95364,0
2000-10-04,16.6004,5.99224,0
2000-10-05,16.29,6.02877,0
2000-10-06,16.0573,6.0593,0
2000-10-07,15.8182,6.09067,0
2000-10-08,15.4862,6.12562,0
2000-10-09,15.2525,6.15603,0
2000-10-10,15.1048,6.18156,0
2000-10-11,14.9787,6.20512,0
2000-10-12,14.9191,6.22512,0
2000-10-13,14.7294,6.25168,0
2000-10-14,14.4694,6.28115,0
2000-10-15,14.2688,6.30838,0
2000-10-16,13.9993,6.33832,0
2000-10-17,13.7758,6.36604,0
2000-10-18,13.614,6.38995,0
2000-10-19,13.4886,6.41182,0
2000-10-20,13.3132,6.43627,0
2000-10-21,13.219,6.45622,0
2000-10-22,13.0666,6.47895,0
2000-10-23,13.0196,6.49701,0
2000-10-24,13.0246,6.51123,0
2000-10-25,12.855,6.53346,0
2000-10-26,12.7048,6.55542,0
2000-10-27,12.5753,6.57593,0
2000-10-28,12.4601,6.59516,0
2000-10-29,12.3407,6.61494,0
2000-10-30,12.186,6.63665,0
2000-10-31,12.1319,6.6532,0
2000-11-01,12.0248,6.67155,0
2000-11-02,11.936,6.68816,0
2000-11-03,11.9084,6.70204,0
2000-11-04,11.8265,6.71751,0
2000-11-05,11.6649,6.73831,0
2000-11-06,11.3979,6.76398,0
2000-11-07,11.002,6.79409,0
2000-11-08,10.6322,6.82372,0
2000-11-09,10.4462,6.84643,0
2000-11-10,10.4407,6.86077,0
2000-11-11,10.4021,6.874,0
2000-11-12,10.3335,6.8881,0
2000-11-13,10.2475,6.90222,0
2000-11-14,10.0784,6.91946,0
2000-11-15,9.90774,6.93731,0
2000-11-16,9.77555,6.95384,0
2000-11-17,9.50118,6.97701,0
2000-11-18,9.32662,6.99825,0
2000-11-19,9.20063,7.01851,0
2000-11-20,9.05045,7.04377,0
2000-11-21,8.87686,7.07867,0
2000-11-22,8.75176,7.12615,0
2000-11-23,8.64063,8.64063,0
2000-11-24,8.58494,8.58494,0
2000-11-25,8.49549,8.49549,0
2000-11-26,8.38359,8.38359,0
2000-11-27,8.29112,8.29112,0
2000-11-28,8.22082,8.22082,0
2000-11-29,8.11456,8.11456,0
2000-11-30,8.02945,8.02945,0
2000-12-01,7.95118,7.95118,0
2000-12-02,7.82903,7.82903,0
2000-12-03,7.66751,7.66751,0
2000-12-04,7.53867,7.53867,0
2000-12-05,7.42628,7.42628,0
2000-12-06,7.32535,7.32535,0
2000-12-07,7.21473,7.21473,0
2000-12-08,7.1347,7.1347,0
2000-12-09,7.07434,7.07434,0
2000-12-10,7.01877,7.01877,0
2000-12-11,6.96286,6.96286,0
2000-12-12,6.85419,6.85419,0
2000-12-13,6.74858,6.74858,0
2000-12-14,6.66745,6.66745,0
2000-12-15,6.58319,6.58319,0
2000-12-16,6.47509,6.47509,0
2000-12-17,6.37074,6.37074,0
2000-12-18,6.24135,6.24135,0
2000-12-19,6.15793,6.15793,0
2000-12-20,6.05113,6.05113,0
2000-12-21,5.96373,5.96373,0
2000-12-22,5.87506,5.87506,0
2000-12-23,5.79323,5.79323,0
2000-12-24,5.71697,5.71697,0
2000-12-25,5.60807,5.60807,0
2000-12-26,5.56084,5.56084,0
2000-12-27,5.52784,5.52784,0
2000-12-28,5.47875,5.47875,0
2000-12-29,5.35385,5.35385,0
